.feature,sample,expression
Hoxb3,GSM2545347,64
Gm11517,GSM2545337,17
Gm11517,GSM2545338,10
Gm11517,GSM2545348,26
Gm11517,GSM2545353,22
Gm11517,GSM2545343,28
Gm11517,GSM2545349,22
Gm11517,GSM2545354,17
Gm11517,GSM2545336,40
Gm11517,GSM2545342,12
Gm11517,GSM2545351,18
Gm11517,GSM2545380,26
Gm11517,GSM2545341,19
Gm11517,GSM2545346,16
Gm11517,GSM2545347,24
Copz2,GSM2545337,131
Copz2,GSM2545338,117
Copz2,GSM2545348,168
Copz2,GSM2545353,213
Copz2,GSM2545343,210
Copz2,GSM2545349,187
Copz2,GSM2545354,151
Copz2,GSM2545336,183
Copz2,GSM2545342,116
Copz2,GSM2545351,160
Copz2,GSM2545380,160
Copz2,GSM2545341,117
Copz2,GSM2545346,139
Copz2,GSM2545347,200
Gm31005,GSM2545337,3
Gm31005,GSM2545338,4
Gm31005,GSM2545348,5
Gm31005,GSM2545353,4
Gm31005,GSM2545343,4
Gm31005,GSM2545349,3
Gm31005,GSM2545354,2
Gm31005,GSM2545336,2
Gm31005,GSM2545342,2
Gm31005,GSM2545351,1
Gm31005,GSM2545380,2
Gm31005,GSM2545341,1
Gm31005,GSM2545346,3
Gm31005,GSM2545347,2
Cisd3,GSM2545337,502
Cisd3,GSM2545338,494
Cisd3,GSM2545348,629
Cisd3,GSM2545353,679
Cisd3,GSM2545343,724
Cisd3,GSM2545349,604
Cisd3,GSM2545354,545
Cisd3,GSM2545336,704
Cisd3,GSM2545342,462
Cisd3,GSM2545351,560
Cisd3,GSM2545380,698
Cisd3,GSM2545341,451
Cisd3,GSM2545346,584
Cisd3,GSM2545347,573
Med1,GSM2545337,2053
Med1,GSM2545338,1955
Med1,GSM2545348,2281
Med1,GSM2545353,2213
Med1,GSM2545343,2226
Med1,GSM2545349,2146
Med1,GSM2545354,2015
Med1,GSM2545336,1971
Med1,GSM2545342,1891
Med1,GSM2545351,2132
Med1,GSM2545380,2125
Med1,GSM2545341,1944
Med1,GSM2545346,1746
Med1,GSM2545347,1930
Mien1,GSM2545337,1074
Mien1,GSM2545338,1034
Mien1,GSM2545348,1295
Mien1,GSM2545353,1345
Mien1,GSM2545343,1373
Mien1,GSM2545349,1184
Mien1,GSM2545354,1092
Mien1,GSM2545336,1165
Mien1,GSM2545342,775
Mien1,GSM2545351,947
Mien1,GSM2545380,1286
Mien1,GSM2545341,718
Mien1,GSM2545346,900
Mien1,GSM2545347,1043
Gm31460,GSM2545337,6
Gm31460,GSM2545338,8
Gm31460,GSM2545348,4
Gm31460,GSM2545353,5
Gm31460,GSM2545343,0
Gm31460,GSM2545349,2
Gm31460,GSM2545354,5
Gm31460,GSM2545336,10
Gm31460,GSM2545342,6
Gm31460,GSM2545351,5
Gm31460,GSM2545380,8
Gm31460,GSM2545341,4
Gm31460,GSM2545346,2
Gm31460,GSM2545347,4
Eif1,GSM2545337,11893
Eif1,GSM2545338,11019
Eif1,GSM2545348,13161
Eif1,GSM2545353,15536
Eif1,GSM2545343,15414
Eif1,GSM2545349,13540
Eif1,GSM2545354,13143
Eif1,GSM2545336,15468
Eif1,GSM2545342,10489
Eif1,GSM2545351,13458
Eif1,GSM2545380,16120
Eif1,GSM2545341,9785
Eif1,GSM2545346,11914
Eif1,GSM2545347,12955
Gm12348,GSM2545337,1
Gm12348,GSM2545338,0
Gm12348,GSM2545348,4
Gm12348,GSM2545353,4
Gm12348,GSM2545343,5
Gm12348,GSM2545349,6
Gm12348,GSM2545354,4
Gm12348,GSM2545336,3
Gm12348,GSM2545342,4
Gm12348,GSM2545351,5
Gm12348,GSM2545380,5
Gm12348,GSM2545341,5
Gm12348,GSM2545346,1
Gm12348,GSM2545347,6
Fkbp10,GSM2545337,332
Fkbp10,GSM2545338,343
Fkbp10,GSM2545348,407
Fkbp10,GSM2545353,399
Fkbp10,GSM2545343,456
Fkbp10,GSM2545349,402
Fkbp10,GSM2545354,352
Fkbp10,GSM2545336,389
Fkbp10,GSM2545342,279
Fkbp10,GSM2545351,415
Fkbp10,GSM2545380,382
Fkbp10,GSM2545341,308
Fkbp10,GSM2545346,331
Fkbp10,GSM2545347,462
Dnajc7,GSM2545337,4629
Dnajc7,GSM2545338,4463
Dnajc7,GSM2545348,5176
Dnajc7,GSM2545353,6035
Dnajc7,GSM2545343,5592
Dnajc7,GSM2545349,5352
Dnajc7,GSM2545354,5162
Dnajc7,GSM2545336,6627
Dnajc7,GSM2545342,4999
Dnajc7,GSM2545351,6132
Dnajc7,GSM2545380,6546
Dnajc7,GSM2545341,5193
Dnajc7,GSM2545346,5288
Dnajc7,GSM2545347,5759
Hcrt,GSM2545337,0
Hcrt,GSM2545338,1
Hcrt,GSM2545348,0
Hcrt,GSM2545353,0
Hcrt,GSM2545343,1
Hcrt,GSM2545349,0
Hcrt,GSM2545354,1
Hcrt,GSM2545336,2
Hcrt,GSM2545342,0
Hcrt,GSM2545351,1
Hcrt,GSM2545380,2
Hcrt,GSM2545341,0
Hcrt,GSM2545346,0
Hcrt,GSM2545347,0
Tubg1,GSM2545337,1350
Tubg1,GSM2545338,1259
Tubg1,GSM2545348,1709
Tubg1,GSM2545353,1781
Tubg1,GSM2545343,1726
Tubg1,GSM2545349,1691
Tubg1,GSM2545354,1563
Tubg1,GSM2545336,1848
Tubg1,GSM2545342,1364
Tubg1,GSM2545351,1678
Tubg1,GSM2545380,1932
Tubg1,GSM2545341,1417
Tubg1,GSM2545346,1508
Tubg1,GSM2545347,1608
Rundc1,GSM2545337,1301
Rundc1,GSM2545338,1168
Rundc1,GSM2545348,1477
Rundc1,GSM2545353,1584
Rundc1,GSM2545343,1522
Rundc1,GSM2545349,1392
Rundc1,GSM2545354,1465
Rundc1,GSM2545336,1336
Rundc1,GSM2545342,1006
Rundc1,GSM2545351,1269
Rundc1,GSM2545380,1384
Rundc1,GSM2545341,1012
Rundc1,GSM2545346,1083
Rundc1,GSM2545347,1249
Brca1,GSM2545337,61
Brca1,GSM2545338,61
Brca1,GSM2545348,70
Brca1,GSM2545353,60
Brca1,GSM2545343,69
Brca1,GSM2545349,57
Brca1,GSM2545354,49
Brca1,GSM2545336,45
Brca1,GSM2545342,48
Brca1,GSM2545351,60
Brca1,GSM2545380,44
Brca1,GSM2545341,44
Brca1,GSM2545346,44
Brca1,GSM2545347,55
LOC105243482,GSM2545337,0
LOC105243482,GSM2545338,0
LOC105243482,GSM2545348,1
LOC105243482,GSM2545353,1
LOC105243482,GSM2545343,1
LOC105243482,GSM2545349,0
LOC105243482,GSM2545354,0
LOC105243482,GSM2545336,2
LOC105243482,GSM2545342,1
LOC105243482,GSM2545351,1
LOC105243482,GSM2545380,0
LOC105243482,GSM2545341,1
LOC105243482,GSM2545346,1
LOC105243482,GSM2545347,3
Ccdc43,GSM2545337,933
Ccdc43,GSM2545338,898
Ccdc43,GSM2545348,1028
Ccdc43,GSM2545353,1181
Ccdc43,GSM2545343,1134
Ccdc43,GSM2545349,981
Ccdc43,GSM2545354,964
Ccdc43,GSM2545336,1082
Ccdc43,GSM2545342,851
Ccdc43,GSM2545351,1056
Ccdc43,GSM2545380,1142
Ccdc43,GSM2545341,875
Ccdc43,GSM2545346,949
Ccdc43,GSM2545347,867
Adam11,GSM2545337,7435
Adam11,GSM2545338,7804
Adam11,GSM2545348,11178
Adam11,GSM2545353,11451
Adam11,GSM2545343,11522
Adam11,GSM2545349,11391
Adam11,GSM2545354,9864
Adam11,GSM2545336,11674
Adam11,GSM2545342,10850
Adam11,GSM2545351,10713
Adam11,GSM2545380,12706
Adam11,GSM2545341,12316
Adam11,GSM2545346,9685
Adam11,GSM2545347,11932
Nmt1,GSM2545337,4225
Nmt1,GSM2545338,4075
Nmt1,GSM2545348,5055
Nmt1,GSM2545353,5353
Nmt1,GSM2545343,5246
Nmt1,GSM2545349,4874
Nmt1,GSM2545354,4636
Nmt1,GSM2545336,5253
Nmt1,GSM2545342,4111
Nmt1,GSM2545351,4773
Nmt1,GSM2545380,5356
Nmt1,GSM2545341,4022
Nmt1,GSM2545346,4328
Nmt1,GSM2545347,4538
Acbd4,GSM2545337,976
Acbd4,GSM2545338,927
Acbd4,GSM2545348,1257
Acbd4,GSM2545353,1508
Acbd4,GSM2545343,1300
Acbd4,GSM2545349,1390
Acbd4,GSM2545354,1173
Acbd4,GSM2545336,1859
Acbd4,GSM2545342,1371
Acbd4,GSM2545351,1602
Acbd4,GSM2545380,2000
Acbd4,GSM2545341,1596
Acbd4,GSM2545346,1489
Acbd4,GSM2545347,1757
Rprml,GSM2545337,37
Rprml,GSM2545338,29
Rprml,GSM2545348,41
Rprml,GSM2545353,85
Rprml,GSM2545343,56
Rprml,GSM2545349,65
Rprml,GSM2545354,45
Rprml,GSM2545336,166
Rprml,GSM2545342,155
Rprml,GSM2545351,125
Rprml,GSM2545380,172
Rprml,GSM2545341,50
Rprml,GSM2545346,128
Rprml,GSM2545347,145
Arf2,GSM2545337,2132
Arf2,GSM2545338,2048
Arf2,GSM2545348,2451
Arf2,GSM2545353,2565
Arf2,GSM2545343,2706
Arf2,GSM2545349,2343
Arf2,GSM2545354,2276
Arf2,GSM2545336,2467
Arf2,GSM2545342,1633
Arf2,GSM2545351,2259
Arf2,GSM2545380,2672
Arf2,GSM2545341,1928
Arf2,GSM2545346,2137
Arf2,GSM2545347,2199
Gm35469,GSM2545337,0
Gm35469,GSM2545338,0
Gm35469,GSM2545348,1
Gm35469,GSM2545353,3
Gm35469,GSM2545343,0
Gm35469,GSM2545349,2
Gm35469,GSM2545354,4
Gm35469,GSM2545336,0
Gm35469,GSM2545342,2
Gm35469,GSM2545351,0
Gm35469,GSM2545380,2
Gm35469,GSM2545341,0
Gm35469,GSM2545346,0
Gm35469,GSM2545347,2
1700052K11Rik,GSM2545337,142
1700052K11Rik,GSM2545338,132
1700052K11Rik,GSM2545348,179
1700052K11Rik,GSM2545353,200
1700052K11Rik,GSM2545343,177
1700052K11Rik,GSM2545349,198
1700052K11Rik,GSM2545354,188
1700052K11Rik,GSM2545336,200
1700052K11Rik,GSM2545342,165
1700052K11Rik,GSM2545351,231
1700052K11Rik,GSM2545380,227
1700052K11Rik,GSM2545341,148
1700052K11Rik,GSM2545346,166
1700052K11Rik,GSM2545347,162
Ace3,GSM2545337,1
Ace3,GSM2545338,0
Ace3,GSM2545348,0
Ace3,GSM2545353,0
Ace3,GSM2545343,0
Ace3,GSM2545349,0
Ace3,GSM2545354,0
Ace3,GSM2545336,2
Ace3,GSM2545342,2
Ace3,GSM2545351,1
Ace3,GSM2545380,0
Ace3,GSM2545341,0
Ace3,GSM2545346,0
Ace3,GSM2545347,0
Gm35971,GSM2545337,0
Gm35971,GSM2545338,0
Gm35971,GSM2545348,0
Gm35971,GSM2545353,0
Gm35971,GSM2545343,2
Gm35971,GSM2545349,2
Gm35971,GSM2545354,1
Gm35971,GSM2545336,3
Gm35971,GSM2545342,0
Gm35971,GSM2545351,0
Gm35971,GSM2545380,2
Gm35971,GSM2545341,0
Gm35971,GSM2545346,0
Gm35971,GSM2545347,1
Taco1,GSM2545337,499
Taco1,GSM2545338,420
Taco1,GSM2545348,541
Taco1,GSM2545353,518
Taco1,GSM2545343,597
Taco1,GSM2545349,504
Taco1,GSM2545354,511
Taco1,GSM2545336,479
Taco1,GSM2545342,362
Taco1,GSM2545351,395
Taco1,GSM2545380,459
Taco1,GSM2545341,233
Taco1,GSM2545346,398
Taco1,GSM2545347,360
Cd79b,GSM2545337,1
Cd79b,GSM2545338,9
Cd79b,GSM2545348,6
Cd79b,GSM2545353,5
Cd79b,GSM2545343,4
Cd79b,GSM2545349,4
Cd79b,GSM2545354,2
Cd79b,GSM2545336,4
Cd79b,GSM2545342,4
Cd79b,GSM2545351,3
Cd79b,GSM2545380,4
Cd79b,GSM2545341,1
Cd79b,GSM2545346,8
Cd79b,GSM2545347,8
Cep95,GSM2545337,1267
Cep95,GSM2545338,1247
Cep95,GSM2545348,1485
Cep95,GSM2545353,1518
Cep95,GSM2545343,1709
Cep95,GSM2545349,1301
Cep95,GSM2545354,1339
Cep95,GSM2545336,1263
Cep95,GSM2545342,1167
Cep95,GSM2545351,1231
Cep95,GSM2545380,1352
Cep95,GSM2545341,1456
Cep95,GSM2545346,1146
Cep95,GSM2545347,1199
Gm36273,GSM2545337,1
Gm36273,GSM2545338,1
Gm36273,GSM2545348,2
Gm36273,GSM2545353,1
Gm36273,GSM2545343,1
Gm36273,GSM2545349,3
Gm36273,GSM2545354,0
Gm36273,GSM2545336,4
Gm36273,GSM2545342,1
Gm36273,GSM2545351,6
Gm36273,GSM2545380,4
Gm36273,GSM2545341,6
Gm36273,GSM2545346,2
Gm36273,GSM2545347,1
LOC105243532,GSM2545337,2
LOC105243532,GSM2545338,4
LOC105243532,GSM2545348,3
LOC105243532,GSM2545353,7
LOC105243532,GSM2545343,4
LOC105243532,GSM2545349,3
LOC105243532,GSM2545354,5
LOC105243532,GSM2545336,5
LOC105243532,GSM2545342,2
LOC105243532,GSM2545351,7
LOC105243532,GSM2545380,6
LOC105243532,GSM2545341,7
LOC105243532,GSM2545346,2
LOC105243532,GSM2545347,10
Gm36818,GSM2545337,4
Gm36818,GSM2545338,0
Gm36818,GSM2545348,2
Gm36818,GSM2545353,0
Gm36818,GSM2545343,1
Gm36818,GSM2545349,0
Gm36818,GSM2545354,2
Gm36818,GSM2545336,3
Gm36818,GSM2545342,2
Gm36818,GSM2545351,1
Gm36818,GSM2545380,2
Gm36818,GSM2545341,3
Gm36818,GSM2545346,2
Gm36818,GSM2545347,5
Fam20a,GSM2545337,955
Fam20a,GSM2545338,869
Fam20a,GSM2545348,1184
Fam20a,GSM2545353,1202
Fam20a,GSM2545343,1254
Fam20a,GSM2545349,1115
Fam20a,GSM2545354,1170
Fam20a,GSM2545336,1029
Fam20a,GSM2545342,826
Fam20a,GSM2545351,955
Fam20a,GSM2545380,1094
Fam20a,GSM2545341,689
Fam20a,GSM2545346,767
Fam20a,GSM2545347,1026
Gm11682,GSM2545337,0
Gm11682,GSM2545338,0
Gm11682,GSM2545348,0
Gm11682,GSM2545353,0
Gm11682,GSM2545343,0
Gm11682,GSM2545349,0
Gm11682,GSM2545354,0
Gm11682,GSM2545336,1
Gm11682,GSM2545342,0
Gm11682,GSM2545351,0
Gm11682,GSM2545380,0
Gm11682,GSM2545341,2
Gm11682,GSM2545346,1
Gm11682,GSM2545347,0
LOC105243582,GSM2545337,3
LOC105243582,GSM2545338,3
LOC105243582,GSM2545348,2
LOC105243582,GSM2545353,2
LOC105243582,GSM2545343,4
LOC105243582,GSM2545349,1
LOC105243582,GSM2545354,1
LOC105243582,GSM2545336,2
LOC105243582,GSM2545342,3
LOC105243582,GSM2545351,1
LOC105243582,GSM2545380,2
LOC105243582,GSM2545341,0
LOC105243582,GSM2545346,1
LOC105243582,GSM2545347,2
Sstr2,GSM2545337,26
Sstr2,GSM2545338,31
Sstr2,GSM2545348,36
Sstr2,GSM2545353,44
Sstr2,GSM2545343,50
Sstr2,GSM2545349,36
Sstr2,GSM2545354,40
Sstr2,GSM2545336,65
Sstr2,GSM2545342,17
Sstr2,GSM2545351,56
Sstr2,GSM2545380,39
Sstr2,GSM2545341,18
Sstr2,GSM2545346,40
Sstr2,GSM2545347,16
LOC102641704,GSM2545337,2
LOC102641704,GSM2545338,2
LOC102641704,GSM2545348,2
LOC102641704,GSM2545353,4
LOC102641704,GSM2545343,3
LOC102641704,GSM2545349,1
LOC102641704,GSM2545354,2
LOC102641704,GSM2545336,1
LOC102641704,GSM2545342,2
LOC102641704,GSM2545351,3
LOC102641704,GSM2545380,2
LOC102641704,GSM2545341,3
LOC102641704,GSM2545346,0
LOC102641704,GSM2545347,2
LOC105243596,GSM2545337,0
LOC105243596,GSM2545338,0
LOC105243596,GSM2545348,1
LOC105243596,GSM2545353,1
LOC105243596,GSM2545343,0
LOC105243596,GSM2545349,0
LOC105243596,GSM2545354,0
LOC105243596,GSM2545336,1
LOC105243596,GSM2545342,0
LOC105243596,GSM2545351,3
LOC105243596,GSM2545380,0
LOC105243596,GSM2545341,2
LOC105243596,GSM2545346,1
LOC105243596,GSM2545347,1
Rpl38,GSM2545337,2317
Rpl38,GSM2545338,2146
Rpl38,GSM2545348,2415
Rpl38,GSM2545353,2912
Rpl38,GSM2545343,2727
Rpl38,GSM2545349,2407
Rpl38,GSM2545354,2419
Rpl38,GSM2545336,3715
Rpl38,GSM2545342,2164
Rpl38,GSM2545351,2909
Rpl38,GSM2545380,3839
Rpl38,GSM2545341,2163
Rpl38,GSM2545346,2629
Rpl38,GSM2545347,2951
Gm11710,GSM2545337,0
Gm11710,GSM2545338,3
Gm11710,GSM2545348,1
Gm11710,GSM2545353,0
Gm11710,GSM2545343,2
Gm11710,GSM2545349,0
Gm11710,GSM2545354,1
Gm11710,GSM2545336,0
Gm11710,GSM2545342,0
Gm11710,GSM2545351,1
Gm11710,GSM2545380,0
Gm11710,GSM2545341,2
Gm11710,GSM2545346,0
Gm11710,GSM2545347,0
Slc25a19,GSM2545337,1317
Slc25a19,GSM2545338,1230
Slc25a19,GSM2545348,1638
Slc25a19,GSM2545353,1702
Slc25a19,GSM2545343,1768
Slc25a19,GSM2545349,1489
Slc25a19,GSM2545354,1384
Slc25a19,GSM2545336,1362
Slc25a19,GSM2545342,1079
Slc25a19,GSM2545351,1254
Slc25a19,GSM2545380,1367
Slc25a19,GSM2545341,1085
Slc25a19,GSM2545346,1171
Slc25a19,GSM2545347,1303
Mrpl38,GSM2545337,889
Mrpl38,GSM2545338,871
Mrpl38,GSM2545348,1176
Mrpl38,GSM2545353,1373
Mrpl38,GSM2545343,1295
Mrpl38,GSM2545349,1186
Mrpl38,GSM2545354,1068
Mrpl38,GSM2545336,1412
Mrpl38,GSM2545342,997
Mrpl38,GSM2545351,1182
Mrpl38,GSM2545380,1416
Mrpl38,GSM2545341,1074
Mrpl38,GSM2545346,1059
Mrpl38,GSM2545347,1124
Rps11-ps2,GSM2545337,2
Rps11-ps2,GSM2545338,1
Rps11-ps2,GSM2545348,2
Rps11-ps2,GSM2545353,0
Rps11-ps2,GSM2545343,3
Rps11-ps2,GSM2545349,3
Rps11-ps2,GSM2545354,2
Rps11-ps2,GSM2545336,5
Rps11-ps2,GSM2545342,2
Rps11-ps2,GSM2545351,0
Rps11-ps2,GSM2545380,1
Rps11-ps2,GSM2545341,0
Rps11-ps2,GSM2545346,1
Rps11-ps2,GSM2545347,0
Ube2o,GSM2545337,3451
Ube2o,GSM2545338,3213
Ube2o,GSM2545348,3858
Ube2o,GSM2545353,3970
Ube2o,GSM2545343,4344
Ube2o,GSM2545349,3967
Ube2o,GSM2545354,3743
Ube2o,GSM2545336,4321
Ube2o,GSM2545342,3508
Ube2o,GSM2545351,4001
Ube2o,GSM2545380,4153
Ube2o,GSM2545341,4027
Ube2o,GSM2545346,3316
Ube2o,GSM2545347,3778
St6galnac2,GSM2545337,139
St6galnac2,GSM2545338,155
St6galnac2,GSM2545348,214
St6galnac2,GSM2545353,327
St6galnac2,GSM2545343,258
St6galnac2,GSM2545349,222
St6galnac2,GSM2545354,214
St6galnac2,GSM2545336,231
St6galnac2,GSM2545342,135
St6galnac2,GSM2545351,220
St6galnac2,GSM2545380,197
St6galnac2,GSM2545341,218
St6galnac2,GSM2545346,239
St6galnac2,GSM2545347,331
Cyth1,GSM2545337,5284
Cyth1,GSM2545338,5043
Cyth1,GSM2545348,6303
Cyth1,GSM2545353,6885
Cyth1,GSM2545343,6694
Cyth1,GSM2545349,6297
Cyth1,GSM2545354,6148
Cyth1,GSM2545336,7001
Cyth1,GSM2545342,6595
Cyth1,GSM2545351,6432
Cyth1,GSM2545380,7559
Cyth1,GSM2545341,7512
Cyth1,GSM2545346,6025
Cyth1,GSM2545347,6592
Engase,GSM2545337,151
Engase,GSM2545338,156
Engase,GSM2545348,194
Engase,GSM2545353,207
Engase,GSM2545343,191
Engase,GSM2545349,197
Engase,GSM2545354,178
Engase,GSM2545336,240
Engase,GSM2545342,186
Engase,GSM2545351,228
Engase,GSM2545380,268
Engase,GSM2545341,186
Engase,GSM2545346,179
Engase,GSM2545347,184
LOC105243636,GSM2545337,2
LOC105243636,GSM2545338,2
LOC105243636,GSM2545348,3
LOC105243636,GSM2545353,1
LOC105243636,GSM2545343,3
LOC105243636,GSM2545349,0
LOC105243636,GSM2545354,7
LOC105243636,GSM2545336,2
LOC105243636,GSM2545342,0
LOC105243636,GSM2545351,5
LOC105243636,GSM2545380,3
LOC105243636,GSM2545341,2
LOC105243636,GSM2545346,1
LOC105243636,GSM2545347,6
LOC102640451,GSM2545337,33
LOC102640451,GSM2545338,49
LOC102640451,GSM2545348,57
LOC102640451,GSM2545353,27
LOC102640451,GSM2545343,44
LOC102640451,GSM2545349,48
LOC102640451,GSM2545354,46
LOC102640451,GSM2545336,38
LOC102640451,GSM2545342,42
LOC102640451,GSM2545351,55
LOC102640451,GSM2545380,39
LOC102640451,GSM2545341,52
LOC102640451,GSM2545346,37
LOC102640451,GSM2545347,32
Cep131,GSM2545337,598
Cep131,GSM2545338,582
Cep131,GSM2545348,863
Cep131,GSM2545353,925
Cep131,GSM2545343,829
Cep131,GSM2545349,845
Cep131,GSM2545354,773
Cep131,GSM2545336,1345
Cep131,GSM2545342,1104
Cep131,GSM2545351,1197
Cep131,GSM2545380,1395
Cep131,GSM2545341,1510
Cep131,GSM2545346,1032
Cep131,GSM2545347,1123
LOC105246895,GSM2545337,26
LOC105246895,GSM2545338,21
LOC105246895,GSM2545348,29
LOC105246895,GSM2545353,38
LOC105246895,GSM2545343,27
LOC105246895,GSM2545349,43
LOC105246895,GSM2545354,23
LOC105246895,GSM2545336,46
LOC105246895,GSM2545342,50
LOC105246895,GSM2545351,53
LOC105246895,GSM2545380,50
LOC105246895,GSM2545341,31
LOC105246895,GSM2545346,43
LOC105246895,GSM2545347,50
Arhgdia,GSM2545337,4795
Arhgdia,GSM2545338,4490
Arhgdia,GSM2545348,5974
Arhgdia,GSM2545353,6161
Arhgdia,GSM2545343,6365
Arhgdia,GSM2545349,6133
Arhgdia,GSM2545354,5565
Arhgdia,GSM2545336,6109
Arhgdia,GSM2545342,4073
Arhgdia,GSM2545351,5313
Arhgdia,GSM2545380,6159
Arhgdia,GSM2545341,3822
Arhgdia,GSM2545346,4641
Arhgdia,GSM2545347,5386
Fasn,GSM2545337,6409
Fasn,GSM2545338,5951
Fasn,GSM2545348,7351
Fasn,GSM2545353,7560
Fasn,GSM2545343,7134
Fasn,GSM2545349,7759
Fasn,GSM2545354,7143
Fasn,GSM2545336,8528
Fasn,GSM2545342,7047
Fasn,GSM2545351,8388
Fasn,GSM2545380,8216
Fasn,GSM2545341,7711
Fasn,GSM2545346,6164
Fasn,GSM2545347,7377
Hexdc,GSM2545337,640
Hexdc,GSM2545338,580
Hexdc,GSM2545348,836
Hexdc,GSM2545353,858
Hexdc,GSM2545343,976
Hexdc,GSM2545349,899
Hexdc,GSM2545354,731
Hexdc,GSM2545336,834
Hexdc,GSM2545342,656
Hexdc,GSM2545351,688
Hexdc,GSM2545380,884
Hexdc,GSM2545341,681
Hexdc,GSM2545346,645
Hexdc,GSM2545347,735
Efr3b,GSM2545337,7980
Efr3b,GSM2545338,7284
Efr3b,GSM2545348,9216
Efr3b,GSM2545353,10174
Efr3b,GSM2545343,9211
Efr3b,GSM2545349,9325
Efr3b,GSM2545354,9410
Efr3b,GSM2545336,12070
Efr3b,GSM2545342,10338
Efr3b,GSM2545351,11095
Efr3b,GSM2545380,11851
Efr3b,GSM2545341,10975
Efr3b,GSM2545346,9562
Efr3b,GSM2545347,10665
Adcy3,GSM2545337,924
Adcy3,GSM2545338,919
Adcy3,GSM2545348,1232
Adcy3,GSM2545353,1413
Adcy3,GSM2545343,1245
Adcy3,GSM2545349,1219
Adcy3,GSM2545354,1084
Adcy3,GSM2545336,1296
Adcy3,GSM2545342,1029
Adcy3,GSM2545351,1163
Adcy3,GSM2545380,1236
Adcy3,GSM2545341,1042
Adcy3,GSM2545346,985
Adcy3,GSM2545347,1014
Ubxn2a,GSM2545337,5416
Ubxn2a,GSM2545338,4614
Ubxn2a,GSM2545348,5432
Ubxn2a,GSM2545353,5968
Ubxn2a,GSM2545343,5832
Ubxn2a,GSM2545349,5445
Ubxn2a,GSM2545354,5528
Ubxn2a,GSM2545336,6308
Ubxn2a,GSM2545342,4782
Ubxn2a,GSM2545351,6038
Ubxn2a,GSM2545380,6144
Ubxn2a,GSM2545341,4165
Ubxn2a,GSM2545346,5534
Ubxn2a,GSM2545347,5555
Gm32773,GSM2545337,0
Gm32773,GSM2545338,0
Gm32773,GSM2545348,1
Gm32773,GSM2545353,2
Gm32773,GSM2545343,1
Gm32773,GSM2545349,3
Gm32773,GSM2545354,2
Gm32773,GSM2545336,4
Gm32773,GSM2545342,3
Gm32773,GSM2545351,0
Gm32773,GSM2545380,1
Gm32773,GSM2545341,3
Gm32773,GSM2545346,3
Gm32773,GSM2545347,1
Gm33134,GSM2545337,0
Gm33134,GSM2545338,2
Gm33134,GSM2545348,0
Gm33134,GSM2545353,0
Gm33134,GSM2545343,0
Gm33134,GSM2545349,0
Gm33134,GSM2545354,0
Gm33134,GSM2545336,0
Gm33134,GSM2545342,1
Gm33134,GSM2545351,0
Gm33134,GSM2545380,0
Gm33134,GSM2545341,0
Gm33134,GSM2545346,0
Gm33134,GSM2545347,1
Nt5c1b,GSM2545337,2
Nt5c1b,GSM2545338,0
Nt5c1b,GSM2545348,0
Nt5c1b,GSM2545353,1
Nt5c1b,GSM2545343,0
Nt5c1b,GSM2545349,1
Nt5c1b,GSM2545354,0
Nt5c1b,GSM2545336,1
Nt5c1b,GSM2545342,2
Nt5c1b,GSM2545351,0
Nt5c1b,GSM2545380,2
Nt5c1b,GSM2545341,0
Nt5c1b,GSM2545346,0
Nt5c1b,GSM2545347,0
Lpin1,GSM2545337,1785
Lpin1,GSM2545338,1505
Lpin1,GSM2545348,1825
Lpin1,GSM2545353,2152
Lpin1,GSM2545343,1792
Lpin1,GSM2545349,1873
Lpin1,GSM2545354,1817
Lpin1,GSM2545336,2318
Lpin1,GSM2545342,1931
Lpin1,GSM2545351,2188
Lpin1,GSM2545380,2248
Lpin1,GSM2545341,2169
Lpin1,GSM2545346,1779
Lpin1,GSM2545347,2052
Gm9231,GSM2545337,2
Gm9231,GSM2545338,4
Gm9231,GSM2545348,1
Gm9231,GSM2545353,3
Gm9231,GSM2545343,1
Gm9231,GSM2545349,3
Gm9231,GSM2545354,2
Gm9231,GSM2545336,5
Gm9231,GSM2545342,3
Gm9231,GSM2545351,1
Gm9231,GSM2545380,1
Gm9231,GSM2545341,1
Gm9231,GSM2545346,1
Gm9231,GSM2545347,3
Gm9237,GSM2545337,1
Gm9237,GSM2545338,3
Gm9237,GSM2545348,1
Gm9237,GSM2545353,0
Gm9237,GSM2545343,1
Gm9237,GSM2545349,1
Gm9237,GSM2545354,3
Gm9237,GSM2545336,1
Gm9237,GSM2545342,3
Gm9237,GSM2545351,1
Gm9237,GSM2545380,1
Gm9237,GSM2545341,0
Gm9237,GSM2545346,2
Gm9237,GSM2545347,2
Gm5784,GSM2545337,12
Gm5784,GSM2545338,12
Gm5784,GSM2545348,11
Gm5784,GSM2545353,15
Gm5784,GSM2545343,17
Gm5784,GSM2545349,16
Gm5784,GSM2545354,15
Gm5784,GSM2545336,47
Gm5784,GSM2545342,26
Gm5784,GSM2545351,30
Gm5784,GSM2545380,17
Gm5784,GSM2545341,12
Gm5784,GSM2545346,21
Gm5784,GSM2545347,20
Gm5977,GSM2545337,37
Gm5977,GSM2545338,36
Gm5977,GSM2545348,50
Gm5977,GSM2545353,50
Gm5977,GSM2545343,62
Gm5977,GSM2545349,45
